GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020700992,400,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,40,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080317,ORL,CLE
Shot Chart Detail,0020700992,402,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,4,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080317,ORL,CLE
Shot Chart Detail,0020700992,482,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-123,95,1,1,20080317,ORL,CLE
Shot Chart Detail,0020701011,3,2544,LeBron James,1610612739,Cleveland Cavaliers,1,11,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-187,23,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,36,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-154,160,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,52,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,38,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,133,110,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,59,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,166,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,12,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,252,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,184,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,278,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,19,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-3,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,377,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,397,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,109,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,411,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,2,1,1,20080319,CLE,DET
Shot Chart Detail,0020701011,420,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-26,210,1,1,20080319,CLE,DET
Shot Chart Detail,0020701024,12,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,17,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-26,36,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,30,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,41,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,3,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,66,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,254,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,29,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,273,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,75,189,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,284,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,82,117,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,299,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-128,153,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,304,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-204,95,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,307,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-44,171,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,363,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,18,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,377,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,43,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,384,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,34,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,401,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,3,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,76,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701024,409,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-113,181,1,1,20080321,CLE,TOR
Shot Chart Detail,0020701036,39,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,144,153,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701036,96,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701036,164,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,141,153,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701036,209,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,51,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,-26,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701036,217,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701036,306,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,53,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,26,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701036,408,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-230,118,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701036,468,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701036,479,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-153,217,1,1,20080322,MIL,CLE
Shot Chart Detail,0020701062,67,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,210,28,1,1,20080326,CLE,NOH
Shot Chart Detail,0020701062,185,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,-8,1,1,20080326,CLE,NOH
Shot Chart Detail,0020701062,211,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,12,1,1,20080326,CLE,NOH
Shot Chart Detail,0020701062,294,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-62,265,1,1,20080326,CLE,NOH
Shot Chart Detail,0020701062,314,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,6,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20080326,CLE,NOH
Shot Chart Detail,0020701062,448,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-3,1,1,20080326,CLE,NOH
Shot Chart Detail,0020701085,19,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-235,110,1,1,20080329,DET,CLE
Shot Chart Detail,0020701085,61,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080329,DET,CLE
Shot Chart Detail,0020701085,79,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,36,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080329,DET,CLE
Shot Chart Detail,0020701085,247,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080329,DET,CLE
Shot Chart Detail,0020701095,64,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-3,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,108,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,2,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,0,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,202,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-5,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,238,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,29,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,-8,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,285,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,50,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-6,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,316,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,356,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,7,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,367,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,148,128,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,390,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,0,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,393,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-209,132,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701095,454,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,19,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,8,1,1,20080330,CLE,PHI
Shot Chart Detail,0020701114,20,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,26,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,22,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,37,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,24,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,84,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,50,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,103,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,58,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,192,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,255,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,287,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,196,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,315,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,5,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,348,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701114,424,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080402,CHA,CLE
Shot Chart Detail,0020701123,91,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,140,127,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,98,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,112,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,187,8,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,123,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,25,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,159,94,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,212,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,218,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-158,184,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,276,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,190,158,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,293,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,26,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-5,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,307,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-49,194,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701123,338,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-146,199,1,1,20080403,CLE,CHI
Shot Chart Detail,0020701137,39,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,1,20080405,CLE,ORL
Shot Chart Detail,0020701137,156,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-3,1,1,20080405,CLE,ORL
Shot Chart Detail,0020701137,193,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,49,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20080405,CLE,ORL
Shot Chart Detail,0020701137,202,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,6,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,2,1,1,20080405,CLE,ORL
Shot Chart Detail,0020701137,268,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-192,94,1,1,20080405,CLE,ORL
Shot Chart Detail,0020701137,452,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,151,1,1,20080405,CLE,ORL
Shot Chart Detail,0020701168,10,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,12,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,13,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,56,155,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,213,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,195,209,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,242,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,298,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,5,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,301,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,49,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,2,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,309,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,-9,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,435,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,452,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-202,82,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,467,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,120,91,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701168,471,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,34,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,0,1,1,20080409,CLE,NJN
Shot Chart Detail,0020701179,24,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,39,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,49,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,47,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,127,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,64,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,23,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,37,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,128,115,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,94,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,4,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,97,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,101,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,108,212,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,103,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,0,219,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,105,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,79,224,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,231,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,486,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701179,496,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,32,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080411,CHI,CLE
Shot Chart Detail,0020701197,43,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,13,1,1,20080413,CLE,MIA
Shot Chart Detail,0020701197,179,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,39,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,-23,1,1,20080413,CLE,MIA
Shot Chart Detail,0020701197,219,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,7,1,1,20080413,CLE,MIA
Shot Chart Detail,0020701204,21,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,20,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080414,PHI,CLE
Shot Chart Detail,0020701204,189,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080414,PHI,CLE
Shot Chart Detail,0020701204,201,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,32,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20080414,PHI,CLE
Shot Chart Detail,0020701204,231,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,92,123,1,1,20080414,PHI,CLE
