GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022200288,432,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,40,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,6,1,1,20221126,SAS,LAL
Shot Chart Detail,0022200288,495,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,16,261,1,1,20221126,SAS,LAL
Shot Chart Detail,0022200288,602,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,243,1,1,20221126,SAS,LAL
Shot Chart Detail,0022200288,610,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-5,255,1,1,20221126,SAS,LAL
Shot Chart Detail,0022200288,614,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,33,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,8,1,1,20221126,SAS,LAL
Shot Chart Detail,0022200288,693,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,9,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,1,20221126,SAS,LAL
Shot Chart Detail,0022200308,7,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,38,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-21,225,1,1,20221128,LAL,IND
Shot Chart Detail,0022200308,17,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,36,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-85,241,1,1,20221128,LAL,IND
Shot Chart Detail,0022200308,55,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,25,1,1,20221128,LAL,IND
Shot Chart Detail,0022200308,277,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,47,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20221128,LAL,IND
Shot Chart Detail,0022200308,321,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,33,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,3,1,1,20221128,LAL,IND
Shot Chart Detail,0022200308,410,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,48,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-135,251,1,1,20221128,LAL,IND
Shot Chart Detail,0022200308,633,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,12,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20221128,LAL,IND
Shot Chart Detail,0022200308,710,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,20,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,23,1,1,20221128,LAL,IND
Shot Chart Detail,0022200324,23,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,6,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,22,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,201,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,97,277,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,216,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-170,14,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,219,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,6,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,27,89,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,266,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-4,282,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,336,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-110,241,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,339,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,35,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,15,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,413,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,418,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,1,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,226,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,533,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-12,269,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,562,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,11,1,1,20221130,LAL,POR
Shot Chart Detail,0022200324,598,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-208,137,1,1,20221130,LAL,POR
Shot Chart Detail,0022200331,185,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,34,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,20,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,192,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,26,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,17,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,202,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,15,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,22,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,234,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,58,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,27,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,266,2544,LeBron James,1610612747,Los Angeles Lakers,2,4,46,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-97,122,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,365,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-196,179,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,436,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,-13,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,548,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,7,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,563,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,28,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-75,74,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,623,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,19,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,22,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,641,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-170,207,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,651,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,88,256,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200349,30,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-200,155,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,83,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,41,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,8,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,86,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,69,69,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,90,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,203,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-188,235,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,315,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,27,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,363,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,23,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-72,21,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,391,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,15,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,554,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,9,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,580,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,15,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,646,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,32,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,19,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200349,658,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,48,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,1,20221204,WAS,LAL
Shot Chart Detail,0022200360,9,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,17,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,5,1,1,20221206,CLE,LAL
Shot Chart Detail,0022200360,51,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-140,281,1,1,20221206,CLE,LAL
Shot Chart Detail,0022200360,175,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,37,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-58,96,1,1,20221206,CLE,LAL
Shot Chart Detail,0022200360,205,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,24,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1,20221206,CLE,LAL
Shot Chart Detail,0022200360,221,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,30,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,5,193,1,1,20221206,CLE,LAL
Shot Chart Detail,0022200360,334,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,18,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,14,1,1,20221206,CLE,LAL
Shot Chart Detail,0022200360,369,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,189,1,1,20221206,CLE,LAL
Shot Chart Detail,0022200360,442,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,27,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1,20221206,CLE,LAL
Shot Chart Detail,0022200382,146,2544,LeBron James,1610612747,Los Angeles Lakers,1,1,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,53,114,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200382,151,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,26,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200382,220,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,33,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,3,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200382,224,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200382,284,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,32,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,4,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200382,337,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,23,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200382,382,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200382,396,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,40,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200382,633,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,7,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,29,1,1,20221209,PHI,LAL
Shot Chart Detail,0022200396,46,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,267,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,74,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,13,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-168,1,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,161,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,20,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-78,157,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,176,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,54,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,15,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,179,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,10,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,34,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,183,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,29,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,66,11,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,186,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,47,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-142,147,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,233,2544,LeBron James,1610612747,Los Angeles Lakers,2,4,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,135,120,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,390,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,123,232,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,488,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,6,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,4,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,536,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,-1,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,563,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,13,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,584,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,59,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-121,-1,1,1,20221211,DET,LAL
Shot Chart Detail,0022200396,602,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,7,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,11,1,1,20221211,DET,LAL
Shot Chart Detail,0022200413,86,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,32,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,168,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,195,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,15,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-17,45,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,227,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,230,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,54,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,351,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-91,256,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,378,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-50,183,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,475,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,51,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,508,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,10,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,527,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,55,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,8,261,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,558,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,140,215,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,562,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,22,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,1,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,600,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,12,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-37,92,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200413,665,2544,LeBron James,1610612747,Los Angeles Lakers,5,0,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,1,20221213,LAL,BOS
Shot Chart Detail,0022200437,19,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,7,37,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,84,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,53,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,17,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,220,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,59,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-40,255,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,342,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,21,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,345,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,43,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,17,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,352,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,27,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,374,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,1,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,419,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,0,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,515,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,34,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,618,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,10,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,23,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,627,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,34,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,35,187,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,630,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,51,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-131,66,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200437,633,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,35,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,12,1,1,20221216,LAL,DEN
Shot Chart Detail,0022200451,47,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,54,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20221218,LAL,WAS
Shot Chart Detail,0022200451,62,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,37,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,15,1,1,20221218,LAL,WAS
Shot Chart Detail,0022200451,66,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-124,143,1,1,20221218,LAL,WAS
Shot Chart Detail,0022200451,182,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,15,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,23,1,1,20221218,LAL,WAS
Shot Chart Detail,0022200451,197,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,104,127,1,1,20221218,LAL,WAS
Shot Chart Detail,0022200451,210,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,5,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20221218,LAL,WAS
Shot Chart Detail,0022200451,299,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,29,1,1,20221218,LAL,WAS
